Data File	C:\Users\GPC\Documents\OmniSEC Data\Salty\2023 01 Jan\2023-02-16_15;04;39_230216_SS_P-SS065_01.vdt
Sample ID	230216 SS P-SS065
Method File Name	202301JanCalibration-0011.vcm
Date Acquired	Feb 16, 2023 - 15:04:39
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	Salty
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	 0.000
Col. Temp (Deg C)	35.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 0.800	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	29.140

Ret. Vol.	 17.12
Mn - (Daltons)	 18325
Mw - (Daltons)	 28032
Mz - (Daltons)	 39177
Mp - (Daltons)	 27717
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	279.15
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted IV - DP	Adjusted IV -  IP	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
28.31000	14.832	-18.305	288.858	28.83267										
28.31334	14.863	-18.394	288.873	28.83206										
28.31667	14.832	-18.483	288.873	28.83206										
28.32000	14.817	-18.572	288.873	28.83206										
28.32334	14.847	-18.614	288.873	28.83145										
28.32667	14.893	-18.558	288.873	28.83084										
28.33000	14.893	-18.501	288.873	28.83084										
28.33334	14.954	-18.444	288.858	28.83084										
28.33667	15.000	-18.387	288.842	28.83022										
28.34000	15.015	-18.350	288.858	28.82961										
28.34334	14.985	-18.350	288.873	28.82900										
28.34667	15.000	-18.350	288.873	28.82900										
28.35000	15.061	-18.350	288.873	28.82839										
28.35334	15.015	-18.350	288.888	28.82778										
28.35667	15.046	-18.330	288.903	28.82717										
28.36000	15.076	-18.273	288.919	28.82778										
28.36334	15.107	-18.216	288.934	28.82839										
28.36667	15.091	-18.159	288.934	28.82778										
28.37000	15.137	-18.102	288.934	28.82717										
28.37334	15.183	-18.079	288.949	28.82717										
28.37667	15.213	-18.111	288.949	28.82717										
28.38000	15.229	-18.144	288.919	28.82717										
28.38334	15.244	-18.176	288.919	28.82717										
28.38667	15.305	-18.209	288.949	28.82717										
28.39000	15.305	-18.222	288.949	28.82778										
28.39334	15.336	-18.206	288.934	28.82839										
28.39667	15.366	-18.190	288.934	28.82839										
28.40000	15.427	-18.174	288.934	28.82839										
28.40334	15.351	-18.157	288.919	28.82900										
28.40667	15.397	-18.161	288.919	28.82961										
28.41000	15.412	-18.193	288.903	28.83022										
28.41334	15.442	-18.226	288.903	28.83022										
28.41667	15.381	-18.258	288.903	28.83022										
28.42000	15.458	-18.291	288.903	28.83022										
28.42334	15.458	-18.327	288.888	28.83084										
28.42667	15.519	-18.367	288.888	28.83022										
28.43000	15.503	-18.408	288.888	28.82961										
28.43334	15.580	-18.448	288.919	28.82900										
28.43667	15.625	-18.489	288.934	28.82900										
28.44000	15.671	-18.497	288.934	28.82839										
28.44334	15.625	-18.465	288.934	28.82778										
28.44667	15.641	-18.432	288.949	28.82717										
28.45000	15.671	-18.400	288.949	28.82778										
28.45334	15.625	-18.368	288.949	28.82839										
28.45667	15.641	-18.357	288.934	28.82839										
28.46000	15.702	-18.373	288.934	28.82839										
28.46334	15.702	-18.390	288.949	28.82900										
28.46667	15.702	-18.406	288.949	28.82961										
28.47000	15.748	-18.422	288.934	28.83022										
28.47334	15.748	-18.438	288.934	28.83022										
28.47667	15.732	-18.455	288.949	28.83022										
28.48000	15.748	-18.471	288.949	28.83022										
28.48334	15.763	-18.487	288.949	28.83084										
28.48667	15.763	-18.503	288.934	28.83022										
28.49000	15.763	-18.488	288.934	28.82961										
28.49334	15.763	-18.439	288.949	28.82961										
28.49667	15.748	-18.390	288.949	28.83022										
28.50000	15.717	-18.342	288.934	28.83022										
28.50334	15.717	-18.293	288.934	28.83022										
28.50667	15.717	-18.289	288.965	28.82961										
28.51000	15.671	-18.330	288.965	28.82961										
28.51334	15.687	-18.371	288.965	28.82961										
28.51667	15.702	-18.411	288.949	28.82839										
28.52000	15.656	-18.452	288.949	28.82717										
28.52334	15.641	-18.475	288.949	28.82717										
28.52667	15.641	-18.483	288.949	28.82717										
28.53000	15.656	-18.492	288.949	28.82656										
28.53334	15.610	-18.500	288.965	28.82656										
28.53667	15.610	-18.508	288.995	28.82595										
28.54000	15.595	-18.503	289.010	28.82595										
28.54334	15.610	-18.487	289.010	28.82595										
28.54667	15.549	-18.470	289.010	28.82595										
28.55000	15.519	-18.454	289.026	28.82412										
28.55334	15.503	-18.438	289.026	28.82351										
28.55667	15.488	-18.458	289.026	28.82290										
28.56000	15.412	-18.506	289.026	28.82290										
28.56334	15.397	-18.555	289.026	28.82168										
28.56667	15.381	-18.604	289.041	28.82168										
28.57000	15.381	-18.652	289.056	28.82168										
28.57334	15.275	-18.692	289.056	28.82229										
28.57667	15.259	-18.724	289.056	28.82168										
28.58000	15.213	-18.756	289.056	28.82107										
28.58334	15.137	-18.789	289.056	28.82046										
28.58667	15.030	-18.821	289.056	28.82107										
28.59000	15.015	-18.839	289.041	28.82107										
28.59334	14.954	-18.848	289.041	28.82046										
28.59667	14.893	-18.856	289.056	28.82046										
28.60000	14.832	-18.864	289.056	28.82107										
28.60334	14.801	-18.872	289.056	28.82168										
28.60667	14.771	-18.860	289.071	28.82107										
28.61000	14.664	-18.836	289.087	28.82046										
28.61334	14.588	-18.812	289.102	28.81985										
28.61667	14.527	-18.787	289.132	28.81985										
28.62000	14.481	-18.763	289.132	28.81985										
28.62334	14.344	-18.759	289.117	28.81924										
28.62667	14.283	-18.767	289.117	28.81802										
28.63000	14.191	-18.775	289.132	28.81802										
28.63334	14.084	-18.783	289.117	28.81863										
28.63667	13.932	-18.791	289.117	28.81802										
28.64000	13.840	-18.815	289.132	28.81802										
28.64334	13.764	-18.847	289.178	28.81863										
28.64667	13.627	-18.880	289.193	28.81985										
28.65000	13.535	-18.912	289.193	28.82107										
28.65334	13.474	-18.945	289.193	28.82229										
28.65667	13.321	-18.993	289.193	28.82290										
28.66000	13.184	-19.050	289.178	28.82412										
28.66334	13.123	-19.106	289.148	28.82534										
28.66667	12.955	-19.163	289.117	28.82534										
28.67000	12.726	-19.220	289.117	28.82412										
28.67334	12.574	-19.244	289.132	28.82351										
28.67667	12.406	-19.252	289.132	28.82412										
28.68000	12.192	-19.260	289.132	28.82412										
28.68334	12.024	-19.268	289.148	28.82351										
28.68667	11.917	-19.276	289.163	28.82290										
28.69000	11.734	-19.290	289.178	28.82229										
28.69334	11.567	-19.306	289.178	28.82107										
28.69667	11.399	-19.322	289.163	28.81924										
28.70000	11.231	-19.338	289.163	28.81741										
28.70334	11.002	-19.354	289.178	28.81619										
28.70667	10.819	-19.371	289.178	28.81680										
28.71000	10.620	-19.387	289.178	28.81802										
28.71334	10.392	-19.403	289.193	28.81863										
28.71667	10.163	-19.419	289.224	28.81924										
28.72000	 9.949	-19.435	289.239	28.82107										
28.72334	 9.796	-19.475	289.254	28.82290										
28.72667	 9.522	-19.523	289.254	28.82351										
28.73000	 9.323	-19.572	289.285	28.82351										
28.73334	 9.095	-19.620	289.315	28.82351										
28.73667	 8.850	-19.669	289.346	28.82351										
28.74000	 8.515	-19.658	289.346	28.82351										
28.74334	 8.255	-19.626	289.346	28.82229										
28.74667	 7.935	-19.593	289.346	28.82107										
28.75000	 7.660	-19.561	289.361	28.82046										
28.75334	 7.324	-19.528	289.361	28.81985										
28.75667	 7.035	-19.612	289.361	28.81802										
28.76000	 6.760	-19.733	289.376	28.81680										
28.76334	 6.439	-19.854	289.407	28.81680										
28.76667	 6.088	-19.976	289.407	28.81741										
28.77000	 5.783	-20.097	289.392	28.81802										
28.77334	 5.417	-20.143	289.392	28.81802										
28.77667	 4.990	-20.168	289.422	28.81741										
28.78000	 4.624	-20.192	289.453	28.81741										
28.78334	 4.212	-20.216	289.468	28.81802										
28.78667	 3.845	-20.240	289.468	28.81863										
28.79000	 3.433	-20.252	289.483	28.81924										
28.79334	 3.037	-20.260	289.483	28.82046										
28.79667	 2.609	-20.268	289.483	28.82168										
28.80000	 2.243	-20.276	289.468	28.82229										
28.80334	 1.740	-20.284	289.468	28.82168										
28.80667	 1.343	-20.344	289.483	28.82107										
28.81000	 0.931	-20.417	289.529	28.82168										
28.81334	 0.534	-20.489	289.544	28.82351										
28.81667	 0.031	-20.562	289.560	28.82534										
28.82000	-0.412	-20.635	289.575	28.82656										
28.82334	-0.870	-20.628	289.605	28.82839										
28.82667	-1.419	-20.604	289.605	28.83022										
28.83000	-1.938	-20.580	289.590	28.83084										
28.83334	-2.396	-20.555	289.575	28.83084										
28.83667	-2.945	-20.531	289.590	28.83084										
28.84000	-3.479	-20.595	289.605	28.83084										
28.84334	-3.983	-20.675	289.605	28.83145										
28.84667	-4.547	-20.756	289.575	28.83145										
28.85000	-5.142	-20.837	289.560	28.83022										
28.85334	-5.676	-20.917	289.575	28.82961										
28.85667	-6.241	-20.909	289.575	28.82961										
28.86000	-6.821	-20.884	289.575	28.82900										
28.86334	-7.416	-20.860	289.605	28.82778										
28.86667	-7.996	-20.836	289.666	28.82656										
28.87000	-8.637	-20.812	289.697	28.82595										
28.87334	-9.278	-20.879	289.712	28.82595										
28.87667	-9.857	-20.959	289.712	28.82534										
28.88000	-10.453	-21.040	289.712	28.82412										
28.88334	-11.093	-21.121	289.712	28.82351										
28.88667	-11.658	-21.201	289.712	28.82351										
28.89000	-12.238	-21.246	289.697	28.82351										
28.89334	-12.940	-21.286	289.682	28.82290										
28.89667	-13.611	-21.327	289.697	28.82229										
28.90000	-14.283	-21.367	289.712	28.82229										
28.90334	-14.939	-21.407	289.712	28.82351										
28.90667	-15.702	-21.477	289.712	28.82351										
28.91000	-16.373	-21.549	289.727	28.82290										
28.91334	-17.075	-21.622	289.743	28.82290										
28.91667	-17.792	-21.694	289.773	28.82351										
28.92000	-18.586	-21.766	289.773	28.82351										
28.92334	-19.272	-21.772	289.773	28.82290										
28.92667	-20.020	-21.772	289.773	28.82290										
28.93000	-20.768	-21.772	289.773	28.82473										
28.93334	-21.500	-21.772	289.743	28.82717										
28.93667	-22.187	-21.772	289.727	28.82900										
28.94000	-22.904	-21.817	289.727	28.83084										
28.94334	-23.606	-21.866	289.727	28.83328										
28.94667	-24.308	-21.914	289.727	28.83511										
28.95000	-25.025	-21.962	289.712	28.83755										
28.95334	-25.742	-22.011	289.697	28.83816										
28.95667	-26.536	-22.013	289.697	28.83816										
28.96000	-27.253	-22.013	289.712	28.83877										
28.96334	-27.985	-22.013	289.712	28.83999										
28.96667	-28.657	-22.013	289.712	28.83938										
28.97000	-29.435	-22.013	289.727	28.83877										
28.97334	-30.152	-22.013	289.743	28.83877										
28.97667	-30.915	-22.013	289.743	28.83816										
28.98000	-31.648	-22.013	289.727	28.83755										
28.98334	-32.472	-22.013	289.727	28.83633										
28.98667	-33.204	-22.013	289.727	28.83572										
28.99000	-33.921	-22.037	289.743	28.83572										
28.99334	-34.623	-22.061	289.758	28.83633										
28.99667	-35.356	-22.085	289.773	28.83633										
29.00000	-36.027	-22.109	289.789	28.83633										
29.00334	-36.714	-22.133	289.819	28.83633										
29.00667	-37.431	-22.125	289.834	28.83755										
29.01000	-38.133	-22.117	289.834	28.83938										
29.01334	-38.820	-22.109	289.819	28.84060										
29.01667	-39.567	-22.101	289.834	28.84060										
29.02000	-40.239	-22.092	289.865	28.84121										
29.02334	-40.880	-22.052	289.865	28.84243										
29.02667	-41.597	-22.012	289.850	28.84243										
29.03000	-42.299	-21.971	289.865	28.84060										
29.03334	-42.909	-21.931	289.880	28.83999										
29.03667	-43.474	-21.894	289.865	28.84060										
29.04000	-44.084	-21.943	289.850	28.83999										
29.04334	-44.633	-21.991	289.850	28.83816										
29.04667	-45.152	-22.039	289.865	28.83755										
29.05000	-45.747	-22.087	289.880	28.83755										
29.05334	-46.403	-22.131	289.895	28.83694										
29.05667	-46.922	-22.091	289.895	28.83633										
29.06000	-47.487	-22.050	289.895	28.83572										
29.06334	-48.051	-22.010	289.895	28.83572										
29.06667	-48.524	-21.970	289.895	28.83572										
29.07000	-48.997	-21.934	289.880	28.83633										
29.07334	-49.501	-21.950	289.865	28.83511										
29.07667	-49.944	-21.966	289.880	28.83450										
29.08000	-50.340	-21.982	289.911	28.83328										
29.08334	-50.768	-21.998	289.911	28.83328										
29.08667	-51.149	-22.010	289.895	28.83206										
29.09000	-51.515	-21.978	289.911	28.83084										
29.09334	-51.866	-21.946	289.941	28.82961										
29.09667	-52.248	-21.913	289.956	28.82900										
29.10000	-52.568	-21.881	289.956	28.82839										
29.10334	-52.858	-21.852	289.987	28.82778										
29.10667	-53.209	-21.844	290.017	28.82717										
29.11000	-53.453	-21.835	290.033	28.82717										
29.11334	-53.697	-21.827	290.033	28.82778										
29.11667	-53.880	-21.819	290.017	28.82717										
29.12000	-54.109	-21.808	290.002	28.82534										
29.12334	-54.262	-21.767	290.002	28.82412										
29.12667	-54.430	-21.727	290.002	28.82290										
29.13000	-54.491	-21.687	289.987	28.82229										
29.13334	-54.659	-21.647	290.002	28.82107										
29.13667	-54.735	-21.605	290.002	28.81985										
29.14000	-54.796	-21.557	290.017	28.81924										
29.14334	-54.796	-21.509	290.033	28.81985										
29.14667	-54.888	-21.460	290.033	28.81985										
29.15000	-54.827	-21.412	290.033	28.81924										
29.15334	-54.781	-21.376	290.048	28.81985										
29.15667	-54.674	-21.408	290.048	28.82107										
29.16000	-54.628	-21.440	290.033	28.82229										
29.16334	-54.491	-21.473	290.033	28.82229										
29.16667	-54.369	-21.505	290.033	28.82229										
29.17000	-54.216	-21.518	290.063	28.82229										
29.17334	-54.064	-21.437	290.078	28.82351										
29.17667	-53.835	-21.357	290.063	28.82351										
29.18000	-53.606	-21.276	290.063	28.82290										
29.18334	-53.362	-21.196	290.078	28.82290										
29.18667	-53.117	-21.124	290.078	28.82351										
29.19000	-52.812	-21.092	290.063	28.82351										
29.19334	-52.492	-21.060	290.078	28.82290										
29.19667	-52.202	-21.027	290.094	28.82229										
29.20000	-51.866	-20.995	290.124	28.82168										
29.20334	-51.485	-20.968	290.155	28.82107										
29.20667	-51.164	-20.960	290.170	28.81985										
29.21000	-50.813	-20.952	290.185	28.81863										
29.21334	-50.401	-20.944	290.216	28.81802										
29.21667	-49.959	-20.935	290.231	28.81863										
29.22000	-49.516	-20.922	290.216	28.81924										
29.22334	-49.013	-20.890	290.201	28.81863										
29.22667	-48.494	-20.858	290.201	28.81802										
29.23000	-48.021	-20.825	290.216	28.81741										
29.23334	-47.517	-20.793	290.231	28.81741										
29.23667	-46.953	-20.759	290.231	28.81802										
29.24000	-46.434	-20.719	290.262	28.81802										
29.24334	-45.900	-20.678	290.292	28.81802										
29.24667	-45.289	-20.638	290.307	28.81924										
29.25000	-44.679	-20.598	290.292	28.82046										
29.25334	-44.145	-20.557	290.292	28.82046										
29.25667	-43.519	-20.517	290.292	28.82046										
29.26000	-42.894	-20.476	290.323	28.82107										
29.26334	-42.299	-20.436	290.338	28.82229										
29.26667	-41.688	-20.396	290.353	28.82290										
29.27000	-41.002	-20.355	290.384	28.82229										
29.27334	-40.330	-20.315	290.429	28.82229										
29.27667	-39.705	-20.275	290.445	28.82229										
29.28000	-39.003	-20.234	290.460	28.82229										
29.28334	-38.316	-20.194	290.475	28.82168										
29.28667	-37.706	-20.177	290.490	28.82107										
29.29000	-37.065	-20.217	290.521	28.82107										
29.29334	-36.393	-20.257	290.536	28.82168										
29.29667	-35.676	-20.298	290.536	28.82229										
29.30000	-34.989	-20.338	290.551	28.82168										
29.30334	-34.272	-20.337	290.582	28.82168										
29.30667	-33.586	-20.240	290.597	28.82168										
29.31000	-32.853	-20.143	290.613	28.82229										
29.31334	-32.182	-20.046	290.628	28.82168										
29.31667	-31.495	-19.949	290.658	28.82046										
29.32000	-30.793	-19.883	290.689	28.81924										
29.32334	-30.061	-19.883	290.704	28.81924										
29.32667	-29.405	-19.883	290.704	28.81924										
29.33000	-28.733	-19.883	290.719	28.81802										
29.33334	-28.092	-19.883	290.735	28.81802										
29.33667	-27.406	-19.886	290.735	28.81924										
29.34000	-26.780	-19.894	290.735	28.82046										
29.34334	-26.109	-19.902	290.735	28.82046										
29.34667	-25.468	-19.910	290.735	28.82046										
29.35000	-24.766	-19.918	290.750	28.82046										
29.35334	-24.155	-19.921	290.780	28.82046										
29.35667	-23.499	-19.913	290.796	28.82046										
29.36000	-22.904	-19.904	290.811	28.81924										
29.36334	-22.248	-19.896	290.841	28.81802										
29.36667	-21.683	-19.888	290.872	28.81802										
29.37000	-21.073	-19.892	290.887	28.81863										
29.37334	-20.432	-19.916	290.902	28.81802										
29.37667	-19.822	-19.941	290.948	28.81802										
29.38000	-19.257	-19.965	290.994	28.81863										
29.38334	-18.647	-19.989	291.009	28.81985										
29.38667	-18.021	-19.976	291.009	28.82046										
29.39000	-17.487	-19.903	291.009	28.81985										
29.39334	-16.938	-19.830	291.025	28.81924										
29.39667	-16.358	-19.758	291.040	28.81985										
29.40000	-15.870	-19.685	291.055	28.81985										
29.40334	-15.381	-19.651	291.055	28.81863										
