TITLE	231114_20mM_HEPES_10mm-cuvette-abs
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/11/14
TIME	16:13:06
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	ARBITRARY UNITS
FIRSTX	  350.0000
LASTX	  200.0000
NPOINTS	    1501
FIRSTY	     0.93431
MAXY	     4.95016
MINY	    -5.17613
XYDATA
295.2000	0.487955	0.704623
295.1000	0.485358	0.704511
295.0000	0.486815	0.704389
294.9000	0.480508	0.704268
294.8000	0.4661	0.704121
294.7000	0.456786	0.703966
294.6000	0.454094	0.703845
294.5000	0.448632	0.703695
294.4000	0.450865	0.70355
294.3000	0.454483	0.703399
294.2000	0.458454	0.703197
294.1000	0.467063	0.702996
294.0000	0.479409	0.702775
293.9000	0.489729	0.702545
293.8000	0.495071	0.702311
293.7000	0.49394	0.70207
293.6000	0.497427	0.701805
293.5000	0.501872	0.701585
293.4000	0.509696	0.70139
293.3000	0.512022	0.701196
293.2000	0.51356	0.701051
293.1000	0.509681	0.700938
293.0000	0.505472	0.700818
292.9000	0.500563	0.700719
292.8000	0.502412	0.70063
292.7000	0.507997	0.700568
292.6000	0.515888	0.700507
292.5000	0.519999	0.700427
292.4000	0.522357	0.70038
292.3000	0.520807	0.700346
292.2000	0.517423	0.700286
292.1000	0.519555	0.700236
292.0000	0.524024	0.700213
291.9000	0.531475	0.700174
291.8000	0.541323	0.700152
291.7000	0.551992	0.700116
291.6000	0.560581	0.700093
291.5000	0.562022	0.700065
291.4000	0.570641	0.700039
291.3000	0.575829	0.70002
291.2000	0.574213	0.699976
291.1000	0.572401	0.699945
291.0000	0.575396	0.699899
290.9000	0.5787	0.699856
290.8000	0.578411	0.699805
290.7000	0.580106	0.699771
290.6000	0.584072	0.699724
290.5000	0.58862	0.699693
290.4000	0.591769	0.699661
290.3000	0.593519	0.699658
290.2000	0.596981	0.699616
290.1000	0.604316	0.699596
290.0000	0.611684	0.699559
289.9000	0.619459	0.699519
289.8000	0.62704	0.699505
289.7000	0.641275	0.69949
289.6000	0.660717	0.699472
289.5000	0.68019	0.699452
289.4000	0.700497	0.699442
289.3000	0.71223	0.699421
289.2000	0.726673	0.699407
289.1000	0.736975	0.699391
289.0000	0.745808	0.69936
288.9000	0.756522	0.699339
288.8000	0.762354	0.699323
288.7000	0.768887	0.699314
288.6000	0.772472	0.699302
288.5000	0.7766	0.699281
288.4000	0.779042	0.699282
288.3000	0.784558	0.699291
288.2000	0.797535	0.699313
288.1000	0.812536	0.699338
288.0000	0.82455	0.699369
287.9000	0.830341	0.699405
287.8000	0.838634	0.699463
